full_text;Cat
@pln_123 Ya Allah tolong dong lagi siang terik begini malah mati listrik🤦🏼‍♀️;0
@pln_123 pak ini knp listriknya mati, saya cek tagihan tulisannya sudah dibayarkan https://t.co/cduSfnPGjD;0
@Ella_FN @pln_123 @erickthohir Nahkan langsung nyala;0
@pln_123 pemasangannya LAMA, hadeuuuh https://t.co/eDhi7WQye4;1
@pln_123 min saya di losari Makassar, sudah 2 jam ini mati aliran listrik, tapi belum nyala juga listriknya.. tolong untuk ada tindak lanjutnya;0
@pln_123 maaf mau nanya, saya ada beli token listrik lewat VA banking 2 kali dengan nominal yg berbeda, tapi pas masukin kode yg manapun gagal terus, boleh minta bantuannya ya?;4
@pln_123 min, permohonan tambah daya biasanya berapa lama?;1
@pln_123 listrik di jl soekarno hatta tlogosari, kalicari, pedurungan semarang padam dari jam 8 pagi, mohon segera dinyalakan kembali..;0
@tanyakanrl bekasi 32° UDAH GITU MATI LISTRIK @pln_123;0
@pln_123 @pln_123 min mati lampu daerah perum bekasi timur regency 3 clusster hessonite, Cimuning, mustika Jaya, Bekasi..  tolong di cek;0
@pln_123 Ini daerah tlogosari Semarang mati dari pagi sampe jam segini kenapa ya?? Yang bener lah kalo matiin listrik jangan jam2 kerja begini lah;0
@pln_123 min daerah beji depok knp ya tbtb mati listrik?;0
Halo @pln_123 . Jl. Menteng Tenggulun, RT 12/01 Kel. Menteng, Kec. Menteng Listrik padam sejak pukul 13.00 WIB, mohon ditindak lanjuti segera. Terimakasih;0
@pln_123 @Fiaar22 laporan kerusakan kabel kok cuma di cek tanpa ada perbaikan area perum fajar indah solo ????;0
@pln_123  Perumahan Bekasi Timur Regency Blok H, Kelurahan Cimuning, Kecamatan Mustika Jaya, listrik Padam!;0
@SeputarTetangga Biaya diluar ini selain bayar MCB ada apalagi ya? ntar ujung2nya nombok banyak? @pln_123;3
@pln_123 selamat siang. Mohon dicek wilayah Kombos Timur, Kec Singkil, Manado, Sulut mati listrik sejak 2 jam lalu. Kira2 sampai kapan ya? Thanks;0
@pln_123 Dari kmaren listrik daerah kamu padam tidak ada followup dari petugas padahal udah complain ke apknya pln. #PLNMobile;0
@pln_123 beringin elok ngaliyan semarang dari pagi blm nyala;0
@pln_123 pengaduan ada gangguan bsa kemana ya?, Rumah saya mati kaya ga ada setrum lampu power nyala, bandung arcamanik;0
Min @pln_123, sebetulnya biaya pasang PLN itu brp sih?  3 orang PLN yg nemuin sy ngasih harga beda2 🤦‍♂️ Lokasi Gg.2 kelurahan lagoa kec. Koja Jakarta Utara.  Makasih jawabannya;1
Pemadaman listrik @pln_123 di Kota Makassar entah sudah masuk hari yang keberapa. Bukti nyata pemerintahan Pak @jokowi  melalui @KemenBUMN sangat tulus melayani rakyat. Jadi ragu nih pilih @ganjarpranowo yang katanya penerusnya Pakdeh 😶. Hidup @KemenBUMN @pln_123  Lanjutkan..;0
@pln_123 telat woii, mati lampu kmren balesny sekarang;0
tiap hari mati lampu muluu @pln_123 yg bener napaaaa monyettttt;0
@pln_123 gimana dah ini tagihan sudah terbayar tp listriknya malah diputus. Bikin pengaduan di pln mobile malah di reject dialihkan ke biler;6
Meruyung depok kenapa mati lampu ini??? @pln_123;0
@pln_123 pnas’ gni enkny madamin lstrik wrga;0
Siang min @pln_123 saya mau pengaduan untuk pengisian token yang terus menerus gagal gimana ya solusi nya? Terima kasih;4
@pln_123 Halo, di beji depok lampu dr pagi mati. Ada apa ya? Lama bnget;0
@pln_123 @PlnSemarang Ini kenapa lama skali ya mati lampunya????? di surat edaran tertulis pemeliharaan jaringan listrik dari jam 9-12...ini dah jam setngh 2 lhoooooo???...ndang diberesi Paaaaak!!!!!.;0
Info maintenance dari jam 9-12 tp sampai jam 13:14 belum nyala juga, tolong cek dong @pln_123 daerah Pudakpayung Banyumanik semarang! Selalu seenakanya aja;0
@pln_123 min daerah beji, depok kenapa masih mati lampu ya? Udah dr pagi nih;0
@pln_123 bang, masa masih zaman aja mati listrik tanpa pemberitahuan?;0
@pln_123 tolong lah kalau mati lampu jangan jam kerja gini plis;0
@pln_123 @NiifahdyahRA cimanggis depok padam....sdh lama...ini.....####🤦‍♂️🤦‍♂️;0
Hujan terus mati listrik, gimana ni @pln_123;0
setelah di bayar baru muncul KADAL LUAR SA. bukti bayar saya juga ada. tapi di bilang belum melakukan pembayaran. setelah komplain suruh laporan ke bank. enak ya kerja jadi cs @pln_123 https://t.co/6o5uDAtAnY;1
@pln_123 gada pemberitahuan pemadaman kah;0
@pln_123 Dear mimin, Id pelanggan 542101249770. Keluhan : Listrik jatuh terus  kemungkinan mcb lemah. Tlg kirim teknisi utk cek ya? Terima kasih.;0
"@e100ss info dong min, ini @pln_123 ada pemadaman daerah kapasan atau gimana? Mati lampu dr jam set 10 SMP sekarang gak nyala.""";0
hallo @pln_123 edan bener nih listriknya mati dari pagi sampai sekarang. daerah tlogosari ada masalah apa sebenernya? sampai selama ini. parahhhh~;0
@pln_123 mau tanya ini tuh petugas resmi atau bukan? https://t.co/d3tgYyjg5q;0
@pln_123 min saya mau tany , kenap saya mau isi token kok gagal ya ? pdahal no tokennya benar;4
@pln_123 Mhn bantuan @pln_123  listrik padam lg bnyk rmh di perumahan permata batursari, kel. Batursari, kec. Mranggen, Kab. Demak, Jateng. Kira2 sampe jam brp y pemadamannya??;0
@pln_123 ada pemadaman di jalan kapasan surabaya ?;0
Mati lampunya kapan berakhir bestie... @pln_123 @infoPLN;0
@lihaatkebunku @rantaimarkov @wxndwitch @pln_123 kok gelap banget disini? Pemadaman bergilir kah?;0
Daerah Beji mati lampu daritadi, kapan kira2 nyalanya ya min? @pln_123;0
Ini daerah Beji mati lampu udah hampir 1 jam kira2 nyalanya kapan ya @pln_123;0
banyak banget kabel  gelayutan rendah di cirendeu ... ada bis besar lewat dan kabelnya nyangkut di bis putus kabelnya .. bis nya merasa bersalah padahal yg salah @pln_123;0
@pln_123 sudah hampir 3 jam listrik mati, mohon dibantu yah;0
Halo @PLN_Makassar @pln_123 apakah pemadaman bergilir ini juga sampai di bulan suci Ramadan?;0
@pln_123 Nglempong Lor, Sariharjo, Ngaglik, Sleman, Jogja listriknya padam. Sudah mengirim pengaduan lewat aplikasi PLN juga;0
@pln_123 @scound99 Eh mbak @pln_123 pelaporan saja bagaimana di apps anda?  Kok lama sekali ya listrik nyala?  Pemadaman mulai tgl 20 maret jam 8pm sampai tgl 21 maret jam 12:10pm belum nyala juga. Emang mesin PLN lagi meledak dimana kok lama sekali pemad;0
@pln_123 @scound99 Kenapa makassar sering mati lampu skrng;0
Beh matimi sde lampuku wehh, jengkelku mo saya @PLN_Makassar @pln_123;0
yang PERTAMA: PLN MOBILE. Jadi kemarin siang mcb turun dan ga bisa dinaikin. Lalu aku langsung donlot deh aplikasinya dan buat pengaduan. AND WITHIN 30mnts aku dihubungi petugas yang sat set sat set langsung datang ke rumah dan menyelesaikan semuanyaa. Yeay! Terimakasih @pln_123;0
Selamat siang @pln_123. mengapa sekarang telat bayar 1 bulan harus diputus sementara? Apa yg membuat kalian begitu kejam terhadap masyarakat? TDL naik, telat bayar 1 bln diputus. Bagaimana nasib rakyat yg krg mampu? @jokowi   Tiara Alshad Nissa Ramadhan Slipknot https://t.co/7zo6LuE9LK;6
@pln_123 Sdh 2 Minggu listrik rumah saya jeglek2 terus pdhal tdk Ada penambahan alat elektronik. Sejak tg 16 Maret 2023 mati total. Mohon bantuannya. Saya sdh info ke petugas pln Sukorejo tp tdk Ada respon meski minggu lalu Ada yg dtg u periksa .SOS Help ;3
min @pln_123 apa bisa saya kontak mengenai informasi meteran??;3
@pln_123 Cape DM terus cukup infokan sj kapan kabel SR;0
Pengaduan no G5423032105206 knpa di batalkan min? Lampu masih blm nyala dr td mlm @pln_123;0
@pln_123 min udah coba tambah daya via app. Tapi gak ikut harga promo. Bagaimana ya? https://t.co/pbtJOp1om9;1
@pln_123 ini ngapa mati mulu dah listriknya, cucian gue noh numpuk;0
Plis internetmu jng lelet-lelet. Pasang 20Mbps tapi cuman 5Mbps @pln_123;8
@pln_123 min, apa syarat utk ganti meteran prabayar (token) menjadi pascabayar (non token) ya?;4
@pln_123 info min..pudakpayung rw 6 pemadaman listrik sampai kapan ya..mkcih;0
hola @pln_123 daerah cirendeu dsk sering bgt mati lampu sekarang, padahal gardu udah makin gede, kenapa sih? kan kita bayar listrik udah mana gak murah! plis kasih pelayanan yg baik. rumah juga skrg terkadang berfungsi sbg kantor, lagi meeting online byarpet bgmn deh! #komplain;0
@pln_123 tolong daerah bedahan depok listrik padam, ada apa ya?;0
@pln_123 Kak udah telat banget balesnya. Masa harus nunggu semaleman tanpa listrik???;0
@pln_123 saya mau laporan rumah saya di griya kalongan indah ungaran kok listriknya sudah 1jam mati kenapa ya??Mohon untuk dicek...Terimakasih;0
@pln_123 min cek listrik di muara bungo kapan nyala ya.. dri smlem jam 7 mati;0
Na sessa ta kodong ini @pln_123 tiap hari padam listrik 🙃;0
@pln_123 id pelanggan tiba2 tidak tersedia, bagaiama saya bisa melakukan transaksi pembelian token listrik?;4
@pln_123 selamat pagi/siang min....kenapa isi token sudah 3 kali gagal terus malah ada tulisan reject.dan pas beli token dg no KWh dari kemaren tidak muncul nama pelanggan .mohon dijawab secepatnya lampu sudah mati.;4
@pln_123 @PLN_Makassar apakah ada pemadaman listrik hari ini?;0
@pln_123 Min kWh meteran saya kedap kedip mulu &amp  listriknya mati. Padahal tetangga aman. Gimana ya;0
@plnmalang @pln_123 lampu mati di bumiayu, kedungkandang, tdk ada informasi apapun. Sudah beberapa kali terjadi tanpa info. Sangat merugikan pelanggan! Mhn tindak lanjut.;0
Pagi² udah mati lampu aja nih @pln_123 rajin banget gangguan 😌;0
@pln_123 kenapa pas masukin struk token nya gagal mulu yaa;4
@pln_123 Min Listrik rumah ku mati dari td malem;0
@pln_123 mohon bantuan listrik di Villa bogor indah 3 sebahagian mati https://t.co/f8gaHKUy3o;0
@pln_123 @PLNBangka Hai min mohon info pemadaman di  JL. A. Yani jalur II  kelurahan bukit Betung, kec Sungailiat Bangka 33215 Dari tadi malam knp ya.;0
@pln_123 saya mau masukkan nomer token tapi reject, mohon solusinya.;4
@pln_123 saya mau masukkan token tok reject ya?;4
@pln_123 Di Kabupaten Berau sdh 1 bulan lebih defisit listrik pak. Tolong Dirut PLN turun tangan agar tdk lagi terjadi defisit listrik di Berau.;0
@pln_123 Min tolong min listrik turun daya nih, btw udh 2 hari gk mandi 🥱🥲;0
@pln_123  Mau tanya min, kenapa token listriknya gagal terus waktu di isi, apa bisa hangus min tokennya?;4
@pln_123 tolong minn listrik turun daya nih, nyalain udh 2 hari gk mandi 🥲;0
Mati lampu udh 3jam woy @pln_123;0
@pln_123 nyusahin pagi2 mati lu knp ga sore aja sih bangke, gue ada kelas online pagi2 nyusahin orang aja lu;0
@pln_123 min tolong cek dm, kondisi listrik sedang padam;0
@pln_123 telat huh udh nyala dri setengah 7 malam kemarin;0
@PLN_MustikaJaya terima kasih buat fast response memeriksa McB meteran listrik saya @pln_123 maaf sdh merepotkan petugas subuh2 https://t.co/cgKqTtB30o;3
@pln_123 tolong cek dm yaa.. rumah saya mati lampu. Mohon ditindak lanjuti;0
Pagi @pln_123 dilokasi gw dari jam 8pm kemarin malam (senin malam) sampai pagi ini hari selasa listrik padam dikarenakan apa? #listrikpadam #AdaApaPLN;0
pagi pagi mati lampu tuh mksdnya affh???? sy jd gk bs mandi pe @pln_123;0
@pln_123 Kami memindahkan masak nasi dari rice cooker ke kukusan,Krn sampai sekarang pemadaman listrik masih https://t.co/3YCvG41dmf;0
"@pln_123 Sampai sekarang masih pemadaman,info kami terima ada pemadaman bergilir"", setelah konfirmasi ke pln123 ada gangguan.yg benar yang mana pak??""";0
@pln_123 @diatas21tahun Sekarang juga padam jam 06 pagi ini sekitar jl. Narogong elok IV perumahan taman Narogong indah Bekasi kota.  Mana aktivitas berangkat ke sekolah dan kantor.  Tidak ada pemberitahuan dahulu nih PLN Bekasi kota;0
Min @pln_123 daerah Rawalumbu mati listrik. Kira-kira nyala jam berapa ya?;0
lama banget dah ini mati listrik, gatau bekasi lagi gerah kali ya woiii @pln_123;0
@pln_123 min info dibekasi timur narogong mati lampu kenapa ya?;0
Baru mau laporan ternyata emang ada pemadaman, ganggu banget padem pagi pagi gak bisa ini itu zzzz @pln_123 @infoPLN https://t.co/D0o8kzoCCQ;0
Ini dr jam set 6 pagi kenapa udah mati lampu ya ? Daerah di narogong bekasi timur @pln_123;0
@pln_123 kauman solo knp mati lampu jam segini?smp kapan ini matinya?;0
Dari malam sampai sekarang 3 kali byar pet ,mati nyala mati nyala mati nyala @pln_123  @PLNBabel  #matilistrik #tandapuasasebentarlagi;0
@pln_123 Wow..yg token harga pas / net ya brp kl turun kwh 13000 ke 900 min ...harga pas ya bukan estimasi , KL estimasi biasa ya petuga ya nembak min ..bukan rahasia lagi;4
@pln_123 mati lampu dr jam 2 siang smpe skrng blum nyala, sejak w tinggal diparung bogor sini udh 5 thun sring mati lampu dgn alasan gardunya masalah, yoo diganti dong klo udh rapuh mah, saya sangat terganggu cz punya bayi,, ASI saya rusak, beli lilin 2 p;0
@pln_123 mati lampu di Jambi makin parah aja sih. Udah gitu tengah malam pula.;0
Mohon nyalakan listriknya,  @pln_123. di Kutuh,  Kuta Selatan,  Badung - Bali. Apakah masih jaman hari gini ada pemadaman?  Mohon pencerahan,  dan respon cepatnya. Terimakasih.  Cc: @jokowi @KSPgoid;0
@pln_123 Kak mau tanya,nik KTP saya terdaftar di DTKS tapi kenapa tidak bisa/dapat subsidi listrik?;1
@SHEANNNNNNNNNNN @pln_123 pls talang jangan mati;0
Min aku ngisi token via mbanking gagal terus mohon di respon ASAP @pln_123  listrik mau mati;4
Halo @pln_123 .. sebagian jkt mati lampu;0
Halo pln mati lampu jakarta pusat @pln_123 sampai kapan ya?;0
kenapa mati lampu nya jam segini🤕@pln_123;0
PLN PRABAYAR KOK SAYA GA BISA ISI YA???? Lewat mandiri / bca / gopay / tokopedia ga bisa semua 😭😭😭 @pln_123;4
@pln_123 halo PLN, knp tidak bs beli token listrik di jam sekarang yaakk??;4
@pln_123 Kata petugas PLN yang ada di Daerah Gorontalo, katanya kendala pemasangan baru karena tidak tersedia Kabel. Lho sekelas BUMN kok tidak ada kabel. Mohon penjelasannya pak @erickthohir  @KemenBUMN;1
@pln_123 Permisi kak, info mati lampu daerah jombang kota tangerang banten smpe jam berapa ya?;0
@pln_123 bisa begini petugasnya?  Janji datang sampe gabisa dihubungi, itu kabel terjuntai ada yg celaka PLN mau tanggung jawab??? https://t.co/m1EhVvEDZr;0
@pln_123 @PLNJabar Komplek jl Atlas, Babakan Surabaya, Bandung aliran padam gelap gulita;0
@pln123 min kapan listrik nyala lagi di villa bintaro indah?;0
@pln_123 , kok mati lampu malem2 😔 ak mau belajar gabisa nih bsk uts 😔;0
@pln_123 maw tanggung jawab ini disini banyak balita. Warga udah pada sengsara kalian buat. Air tidak ada gmn anak nangis semua disini. Coba tanggung jawab bagaimana kalian;0
Min @infoPLN dan @pln_123 kenapa jombang ciputat mati lampu minnnnn.. W takut huhuhuu;0
@pln_123  halo pln ini gmn mati listrik udh lebih dari 5 jam Maw bunuh penduduk atau gmn sih. Giliran telat satu hari bayar udh ngirim kolektor macam punya utang. Tolong tanggung jawab nya komplek BSI 2 Pengasinan Sawangan Depok kalian urus ini;0
DUH ILAH NIH PLN @pln_123 KNP JUGA MATI LAMPU TENGAH MALEM SIHH?? Udah anak lagi demam tinggi, kamar jd panas bgt gr2 ac mati. Kebiasaan weeehhhh!!;0
info listrik dr jam 5 sampe skrg blm hidup. @pln_123;0
@pln_123 malam min, ini daerah villa bintaro indah mati lampu, kira2 sampai jam brp ya?;0
@pln_123 min mohon maaf ini mah udah malem kok ada pemadaman, daerah jombang ciputat tangsel tolong dinyalain soalnya saya lagi alergi karna panas 🙏🙂🙂🙂🙂😭😭😭😭😭;0
Sehari mati listrik 2x udah kayak mandi 2x sehari, ini gimana ya PLN? @pln_123;0
@pln_123 min kok rumah aku tadi mati lampu, terus idup bentar doang, abis itu mati lagi si padahal ga ujan;0
@pln_123 pliss lah dari kemaren listrik padam mulu, mati sebentar aja ga ada bagusnya, ini malah mati berjam-jam. Orang juga bayar kale, token juga di isi. Buka tuh dm;0
@pln_123 min iconnet ga punya sosial media untuk keluhan pelanggan?;8
Halo @pln_123 cek dm dong min. Ini mati listrik dari tadi ni;0
@pln_123 gilee bener mati lampu 8 jam lebih udah dari jam 2 siang... 2x pelaporan belom nyala2 .. kacau ...  Dah mana cuma beberapa rumah ... Kacau .. G5423032031305;0
Kr.Harapan padam listrik sampai jam brp pak @erickthohir @pln_123;0
@pln_123 selamat malam, saya ingin menyampaikan, saya mengisi token, tapi di layar gagal terus;4
@pln_123 pln, tolooong udah mati listrik satu cluster dari jam 2 siang 😭;0
@pln_123 tolong cek dong lur ini listrik padam dari siang belom nyala, kasian mau tidur pada gelap &amp  kegerahan. Area Telaga Kahuripan Kel. Tegal Kec. Kemang Kab. Bogor;0
@pln_123 gimana nih pln katanya maks penanganan 3 jam, taunya udh hampir 4 jam berlalu blm juga ada penanganan padahal kabel putus terurai membahayakan. Taunya cek aplikasi statusnya udh selesai, keren amat pegawainya bisa ngaku2 begini  Mana petugasnya g;0
@pln_123 Ini padam di parung ga nyala2 dari siang. Gimana ini ada anak bayi, kok bisa segini lama nya padam;0
@pln_123 ini listrik padam dari jam 1 siang, ga nyala nyala sampai sekarang min, telaga kahuripan candraloka;0
halo @pln_123, listrik padam dari pukul 3 sore sampai skr masih belum nyala.. @e100ss;0
@pln_123 min, tolongin dong Td beli token sampe 2 kali tp gabisa diisiin. Listrik udah mati nih;4
@pln_123 mon, kenapa di area ketapang cipondoh, mati lampu ya?;0
@deaystna Halo @pln_123 masih ada yg gelap ini;0
@pln_123 listrik daerah waru jaya Parung bogor Rt03/05 mati dari sebelum ashar sampe sekarang belum nyala. Kenapa ya min? Tolong dibantu sy punya bayi 😭;0
@pln_123  selamat malam PLN, area Kp Babakan Lurah desa jatimulya mati listrik 🙏🏻;0
dah 6 jam matinya min @pln_123;0
Dear @pln_123,  Mohon dibantu cross check, apakah no. pengaduan G5423032029196 sudah direspon dan mengirimkan petugas ke lokasi.;0
@pln_123 @erickthohir @darmawanprasodjo pln poso sulteng pada tidur. Lampu mati sdh 1 jam lebih blm nyala2. Kelurahan madale tasiraya mati lampu sejam lbh blm nyala. Ganti poso aja GM nya Rick;0
Mati lampu dijendral sudirman, kotabumi, lampung utara sampe jam berapa ya? Masa dari maghrib sampai skrg belum hidup juga sih????  @pln_123;0
@pln_123 pengaduan saya kapan dikerjainnya jangan asal udah beres tapi masih nggak berfungsi tokennya.... Tolong dikerjakan segera... Rumah saya mati lampu mesin pompa mati semua mesin listrik pun mati total nggak bisa isi token https://t.co/PimkN1CvIN;4
@pln_123 mohon info kenapa sering yerjadi pemadaman di sukolilo kabupaten pati 🙏;0
@pln_123  yg bner aja satt mati lampu 1hr ini 3x udh kyk org dewasa makan;0
Klo ada perusahaan penyedia layanan listrik selain @pln_123, kemungkinan besar gua milih itu. Udah 2 kali rumah mati sendirian https://t.co/kjyD9dXD44;0
